Date,Close,High,Low,Open,Volume,Ticker
2023-01-25,4228.5009765625,4228.5009765625,4157.433733258928,4192.967354910714,18115800,ASII.JK
2023-01-26,4192.966796875,4228.500413797669,4157.433179952331,4210.733605336335,40168400,ASII.JK
2023-01-27,4175.20068359375,4228.501117852394,4175.20068359375,4210.734306432846,31869800,ASII.JK
2023-01-30,4175.20068359375,4192.9674950132985,4104.133437915559,4175.20068359375,34817500,ASII.JK
2023-01-31,4264.03466796875,4281.801479085286,4192.967423502604,4210.734234619141,89064100,ASII.JK
2023-02-01,4264.03466796875,4264.03466796875,4210.734234619141,4264.03466796875,35355300,ASII.JK
2023-02-02,4210.734375,4246.267998417722,4175.200751582279,4228.5011867088615,30039900,ASII.JK
2023-02-03,4175.20068359375,4246.267929271941,4175.20068359375,4246.267929271941,24629700,ASII.JK
2023-02-06,4157.43359375,4192.967214209401,4139.666783520299,4175.200403979701,31033700,ASII.JK
2023-02-07,4175.20068359375,4210.734306432846,4139.667060754655,4139.667060754655,29536700,ASII.JK
2023-02-08,4121.900390625,4192.967638739224,4104.133578596444,4175.200826710668,27235100,ASII.JK
2023-02-09,4033.066162109375,4157.433841117153,4033.066162109375,4139.667029830328,48263600,ASII.JK
2023-02-10,4050.83251953125,4050.83251953125,3944.2316637541117,3979.765282346491,71158200,ASII.JK
2023-02-13,4068.60009765625,4086.3669103097704,4033.066472349208,4050.833285002729,22154800,ASII.JK
2023-02-14,4068.60009765625,4121.900535616812,4050.833285002729,4086.3669103097704,31292000,ASII.JK
2023-02-15,4033.066162109375,4068.599784683026,3961.998916962073,4068.599784683026,38862100,ASII.JK
2023-02-16,4050.83251953125,4050.83251953125,3997.532091642681,4050.83251953125,19014100,ASII.JK
2023-02-17,4033.066162109375,4068.599784683026,3997.532539535724,4050.8329733962005,31273200,ASII.JK
2023-02-20,3979.765625,4050.832868303571,3961.998814174107,4033.0660574776784,29576500,ASII.JK
2023-02-21,3961.998291015625,4015.298716455297,3944.2314825357344,3979.7650994955156,26985200,ASII.JK
2023-02-22,3997.532470703125,4015.299281684028,3944.232037760417,3944.232037760417,24822300,ASII.JK
2023-02-23,4015.298828125,4050.8324460730087,3961.9984012029868,4015.298828125,33406700,ASII.JK
2023-02-24,4086.36669921875,4121.900322690217,4015.299452275815,4033.066264011549,30869400,ASII.JK
2023-02-27,4121.900390625,4121.900390625,4050.833142510776,4068.5999545393315,28650400,ASII.JK
2023-02-28,4335.1015625,4459.46923027664,4335.1015625,4406.168801229508,154669700,ASII.JK
2023-03-01,4370.63525390625,4388.402063881479,4299.5680140053355,4335.101633955793,49851200,ASII.JK
2023-03-02,4370.63525390625,4388.402063881479,4317.334823980565,4370.63525390625,26943600,ASII.JK
2023-03-03,4299.568359375,4370.635604984504,4281.801547972625,4370.635604984504,32818500,ASII.JK
2023-03-06,4317.33447265625,4352.868089715149,4299.5676641268,4335.101281185699,22141000,ASII.JK
2023-03-07,4228.5009765625,4317.335030691964,4192.967354910714,4299.568219866072,41630000,ASII.JK
2023-03-08,4210.734375,4246.267998417722,4175.200751582279,4192.967563291139,40374900,ASII.JK
2023-03-09,4281.80126953125,4299.568079778267,4228.500838790197,4246.267649037214,23104400,ASII.JK
2023-03-10,4246.26806640625,4264.034878399581,4192.967630426256,4246.26806640625,33330500,ASII.JK
2023-03-13,4210.734375,4246.267998417722,4157.433939873418,4192.967563291139,28402600,ASII.JK
2023-03-14,4104.13330078125,4210.734165736607,4086.366489955357,4192.967354910714,56988600,ASII.JK
2023-03-15,4104.13330078125,4175.200544084822,4104.13330078125,4157.433733258928,40170800,ASII.JK
2023-03-16,4157.43359375,4175.200403979701,4033.065922142094,4104.1331630608975,33947700,ASII.JK
2023-03-17,4157.43359375,4210.7340244391025,4157.43359375,4175.200403979701,74811900,ASII.JK
2023-03-20,4175.20068359375,4192.9674950132985,4121.900249335106,4157.433872174202,22146000,ASII.JK
2023-03-21,4175.20068359375,4246.267929271941,4157.433872174202,4157.433872174202,40671600,ASII.JK
2023-03-24,4228.5009765625,4264.034598214285,4192.967354910714,4210.734165736607,60721800,ASII.JK
2023-03-27,4175.20068359375,4246.267929271941,4175.20068359375,4228.501117852394,32493100,ASII.JK
2023-03-28,4157.43359375,4210.7340244391025,4157.43359375,4192.967214209401,42944400,ASII.JK
2023-03-29,4228.5009765625,4299.568219866072,4157.433733258928,4157.433733258928,81945000,ASII.JK
2023-03-30,4192.966796875,4246.2672222590045,4192.966796875,4246.2672222590045,40174400,ASII.JK
2023-03-31,4264.03466796875,4281.801479085286,4210.734234619141,4228.501045735677,40364100,ASII.JK
2023-04-03,4264.03466796875,4335.101912434896,4246.267856852213,4299.5682902018225,44636200,ASII.JK
2023-04-04,4281.80126953125,4299.568079778267,4228.500838790197,4281.80126953125,35612700,ASII.JK
2023-04-05,4264.03466796875,4299.5682902018225,4246.267856852213,4281.801479085286,27556300,ASII.JK
2023-04-06,4210.734375,4264.034810126583,4210.734375,4264.034810126583,32964500,ASII.JK
2023-04-10,4246.26806640625,4246.26806640625,4175.200818432924,4228.501254412919,40039500,ASII.JK
2023-04-11,4317.33447265625,4335.101281185699,4210.733621479552,4228.500430009002,37545800,ASII.JK
2023-04-12,4441.703125,4477.23675,4352.8690625,4370.635875,126817700,ASII.JK
2023-04-13,4441.703125,4459.4699375,4388.4026875,4423.9363125,35138600,ASII.JK
2023-04-14,4406.1689453125,4477.236186365927,4406.1689453125,4459.469376102571,45556300,ASII.JK
2023-04-17,4423.93603515625,4459.469657928589,4406.16922377008,4406.16922377008,33965200,ASII.JK
2023-04-18,4566.06982421875,4601.6034415278455,4459.4689722914645,4459.4689722914645,101792500,ASII.JK
2023-04-26,4761.5048828125,4761.5048828125,4619.3704086986945,4708.2044550198225,182919200,ASII.JK
2023-04-27,4761.5048828125,4779.271692076726,4708.2044550198225,4743.738073548275,45762900,ASII.JK
2023-04-28,4797.03857421875,4797.03857421875,4743.738145616319,4761.504955150463,64976400,ASII.JK
2023-05-02,4743.73779296875,4814.805025822215,4690.437368328652,4814.805025822215,62972600,ASII.JK
2023-05-03,4708.205078125,4779.272324587265,4654.9046432783025,4761.505512971698,106341300,ASII.JK
2023-05-04,4690.43798828125,4708.204798842921,4654.904367157907,4690.43798828125,132167800,ASII.JK
2023-05-05,4769.54248046875,4769.54248046875,4769.54248046875,4769.54248046875,82270600,ASII.JK
2023-05-08,4750.154296875,4788.9310666454085,4691.989142219388,4769.542681760205,95087500,ASII.JK
2023-05-09,4905.26171875,4905.26171875,4711.377856348814,4750.154628829051,96938100,ASII.JK
2023-05-10,4905.26171875,4982.815263710474,4885.873332509881,4924.650104990119,52404700,ASII.JK
2023-05-11,4847.0966796875,4924.6502265625,4788.93151953125,4924.6502265625,39596900,ASII.JK
2023-05-12,4827.7080078125,4866.484778959588,4788.931236665411,4827.7080078125,67576500,ASII.JK
2023-05-15,4924.64990234375,4924.64990234375,4788.931204247662,4866.484746016855,42039400,ASII.JK
2023-05-16,4866.484375,4963.426294820717,4847.095991035857,4924.64952689243,19445400,ASII.JK
